dateTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore
2020-09-12,374.30000000,388.11000000,365.50000000,388.11000000,1956.16023000,2020-09-12 23:59:59.999,743683.55771270,1220,340.59272000,127976.21921510,0
2020-09-13,387.85000000,390.03000000,352.68000000,365.90000000,4445.66702000,2020-09-13 23:59:59.999,1621527.86996340,2315,2163.54265000,780066.47661900,0
2020-09-14,365.01000000,384.46000000,355.96000000,376.41000000,2022.33147000,2020-09-14 23:59:59.999,751552.44551020,1423,1425.75148000,530663.06037330,0
2020-09-15,377.48000000,381.95000000,362.63000000,364.20000000,1272.64003000,2020-09-15 23:59:59.999,471342.57112940,1088,341.19303000,126675.94901140,0
2020-09-16,363.75000000,372.46000000,355.31000000,365.23000000,624.37191000,2020-09-16 23:59:59.999,227806.89802410,798,315.99370000,115589.11414460,0
2020-09-17,364.58000000,394.14000000,363.70000000,388.39000000,3179.10840000,2020-09-17 23:59:59.999,1216414.26049400,2218,767.33075000,293093.35992650,0
2020-09-18,389.44000000,392.37000000,375.71000000,383.44000000,1012.25839000,2020-09-18 23:59:59.999,387748.76648960,772,348.09458000,133277.24596880,0
2020-09-19,384.19000000,387.95000000,376.93000000,385.52000000,458.38101000,2020-09-19 23:59:59.999,175405.30003530,499,259.90008000,99510.37693100,0
2020-09-20,385.26000000,385.26000000,364.95000000,371.08000000,1685.58119000,2020-09-20 23:59:59.999,623324.75892920,978,1357.41662000,500525.20071440,0
2020-09-21,370.29000000,376.49000000,330.92000000,340.01000000,1448.53818000,2020-09-21 23:59:59.999,507345.17880720,1240,642.98142000,226328.20029050,0
2020-09-22,340.88000000,347.13000000,335.97000000,343.97000000,935.34409000,2020-09-22 23:59:59.999,319338.21277490,673,286.73501000,98082.08767920,0
2020-09-23,344.32000000,344.43000000,313.61000000,320.59000000,1609.69018000,2020-09-23 23:59:59.999,529543.04092080,1092,940.81303000,309154.66172630,0
2020-09-24,320.59000000,353.20000000,316.91000000,348.62000000,1220.78228000,2020-09-24 23:59:59.999,413531.75741940,1079,643.21948000,218095.17453460,0
2020-09-25,348.75000000,357.94000000,337.60000000,351.04000000,1125.84634000,2020-09-25 23:59:59.999,391524.41498110,874,717.89524000,250741.94320060,0
2020-09-26,351.46000000,356.16000000,346.15000000,353.69000000,687.84869000,2020-09-26 23:59:59.999,242261.04295050,336,328.49151000,116012.76643440,0
2020-09-27,354.35000000,362.08000000,347.93000000,357.85000000,598.83068000,2020-09-27 23:59:59.999,212962.77213460,362,283.63539000,101382.44591260,0
2020-09-28,358.11000000,368.18000000,352.45000000,354.05000000,1770.87240000,2020-09-28 23:59:59.999,636528.49397750,892,411.39693000,148557.80228430,0
2020-09-29,353.21000000,360.52000000,350.51000000,359.28000000,1597.26725000,2020-09-29 23:59:59.999,564453.56787840,676,1339.98261000,473022.86738570,0
2020-09-30,359.73000000,361.52000000,352.08000000,359.77000000,409.26025000,2020-09-30 23:59:59.999,145920.29104630,348,198.91392000,71059.00620500,0
2020-10-01,359.77000000,368.92000000,345.86000000,352.53000000,2861.51900000,2020-10-01 23:59:59.999,1022456.29490350,1499,1338.67994000,471842.31813840,0
2020-10-02,352.02000000,353.88000000,334.61000000,345.38000000,832.31268000,2020-10-02 23:59:59.999,285555.72788160,731,366.33433000,126280.72115470,0
2020-10-03,344.87000000,350.64000000,343.85000000,345.84000000,378.33076000,2020-10-03 23:59:59.999,131554.92486500,328,183.83360000,63907.90679320,0
2020-10-04,345.14000000,353.98000000,344.10000000,352.64000000,698.15925000,2020-10-04 23:59:59.999,244678.73321650,430,288.87739000,101159.87796300,0
2020-10-05,353.52000000,355.81000000,349.00000000,353.41000000,323.62212000,2020-10-05 23:59:59.999,114012.73216010,455,171.89281000,60645.61508220,0
2020-10-06,354.00000000,354.93000000,337.10000000,340.24000000,2574.73862000,2020-10-06 23:59:59.999,903183.72318100,1423,1275.01145000,446127.98155050,0
2020-10-07,340.56000000,342.58000000,333.51000000,341.21000000,500.93076000,2020-10-07 23:59:59.999,169437.83643960,518,279.40672000,94592.10376880,0
2020-10-08,341.78000000,353.11000000,334.42000000,350.84000000,1879.22431000,2020-10-08 23:59:59.999,655744.83144430,1032,298.47027000,103148.04133390,0
2020-10-09,350.71000000,368.15000000,347.50000000,365.87000000,621.66190000,2020-10-09 23:59:59.999,221307.64469800,556,308.12882000,109968.70890850,0
2020-10-10,365.21000000,378.13000000,364.39000000,370.24000000,1075.27541000,2020-10-10 23:59:59.999,400934.83984070,595,582.21637000,217285.93989650,0
2020-10-11,370.81000000,377.43000000,369.00000000,373.28000000,494.56300000,2020-10-11 23:59:59.999,184466.61608860,320,264.63416000,98677.27532840,0
2020-10-12,373.86000000,394.41000000,366.03000000,386.62000000,1073.40111000,2020-10-12 23:59:59.999,411071.87800660,801,420.79320000,161491.07789370,0
2020-10-13,386.66000000,387.45000000,374.98000000,380.86000000,772.50366000,2020-10-13 23:59:59.999,294082.53616270,573,374.93879000,142772.04483890,0
2020-10-14,381.25000000,387.14000000,373.67000000,379.45000000,1276.36779000,2020-10-14 23:59:59.999,480055.02997970,731,1089.36835000,409396.06597260,0
2020-10-15,378.73000000,380.91000000,370.01000000,376.86000000,709.99084000,2020-10-15 23:59:59.999,267144.08946230,622,409.15523000,153946.33098660,0
2020-10-16,377.48000000,380.01000000,360.84000000,365.27000000,2693.94458000,2020-10-16 23:59:59.999,1000109.94953460,1592,1319.84644000,483020.59159110,0
2020-10-17,365.45000000,370.00000000,363.55000000,368.66000000,379.08219000,2020-10-17 23:59:59.999,139432.17910290,248,220.11854000,81020.88067210,0
2020-10-18,367.96000000,378.55000000,367.40000000,378.55000000,1312.27231000,2020-10-18 23:59:59.999,491968.50221220,728,218.94186000,81940.72092340,0
2020-10-19,378.60000000,383.82000000,373.23000000,379.05000000,549.16663000,2020-10-19 23:59:59.999,208223.87016030,338,310.19490000,117964.74557930,0
2020-10-20,378.37000000,380.43000000,365.87000000,368.27000000,1605.45805000,2020-10-20 23:59:59.999,594342.70265080,766,1233.93388000,456595.29095390,0
2020-10-21,368.70000000,400.80000000,367.88000000,391.34000000,2774.94396000,2020-10-21 23:59:59.999,1070515.13411150,1851,851.52351000,330583.16732480,0
2020-10-22,391.83000000,420.25000000,391.76000000,414.29000000,1193.68268000,2020-10-22 23:59:59.999,486075.35107460,1139,515.57163000,209695.68531090,0
2020-10-23,412.19000000,419.37000000,401.80000000,408.13000000,780.81410000,2020-10-23 23:59:59.999,321845.27734660,609,276.67217000,114322.64449040,0
2020-10-24,409.55000000,416.24000000,407.51000000,412.17000000,457.11073000,2020-10-24 23:59:59.999,188089.71677750,460,220.49833000,90957.41019860,0
2020-10-25,411.77000000,417.17000000,402.00000000,405.98000000,716.34889000,2020-10-25 23:59:59.999,292432.92684110,535,319.38139000,130766.90512710,0
2020-10-26,405.78000000,411.15000000,382.62000000,393.39000000,1770.98367000,2020-10-26 23:59:59.999,710851.04752930,1187,1323.69845000,532596.65436010,0
2020-10-27,392.46000000,409.91000000,390.59000000,403.30000000,1432.91187000,2020-10-27 23:59:59.999,579235.56931240,848,327.60469000,131847.48619670,0
2020-10-28,403.04000000,408.98000000,380.85000000,388.68000000,1824.47781000,2020-10-28 23:59:59.999,718589.99130640,1040,1161.40296000,457552.02350320,0
2020-10-29,388.00000000,393.48000000,380.62000000,386.81000000,629.31635000,2020-10-29 23:59:59.999,244885.42923050,414,440.60544000,171672.25487050,0
2020-10-30,387.42000000,391.65000000,373.60000000,383.32000000,1543.29431000,2020-10-30 23:59:59.999,588580.11771380,935,886.21336000,337817.35643630,0
2020-10-31,382.43000000,393.84000000,380.47000000,386.80000000,2025.81770000,2020-10-31 23:59:59.999,785772.85563230,1144,1097.87339000,425968.40211390,0
2020-11-01,385.07000000,397.45000000,385.00000000,396.09000000,1387.71897000,2020-11-01 23:59:59.999,541665.18300640,808,649.85752000,253592.53870950,0
2020-11-02,396.85000000,404.04000000,377.97000000,383.01000000,4062.81574000,2020-11-02 23:59:59.999,1585718.77395610,2030,1929.93271000,746433.10260340,0
2020-11-03,382.86000000,390.10000000,370.40000000,387.90000000,1991.65008000,2020-11-03 23:59:59.999,756476.59869390,1373,688.32336000,261148.09970060,0
2020-11-04,387.94000000,408.39000000,376.96000000,402.07000000,3841.35488000,2020-11-04 23:59:59.999,1522039.89837450,2482,1258.04644000,496370.57056080,0
2020-11-05,402.54000000,420.38000000,397.05000000,416.20000000,3836.93510000,2020-11-05 23:59:59.999,1571045.92672950,2927,1121.17648000,458794.00531320,0
2020-11-06,417.12000000,457.79000000,414.95000000,455.89000000,3440.99544000,2020-11-06 23:59:59.999,1502046.85934570,3032,1414.96193000,616807.55793750,0
2020-11-07,455.33000000,468.09000000,425.42000000,435.13000000,2279.09747000,2020-11-07 23:59:59.999,1014773.41345550,2364,1019.86545000,455253.35294070,0
2020-11-08,434.84000000,459.17000000,432.24000000,454.80000000,807.50287000,2020-11-08 23:59:59.999,362361.38541130,903,312.08541000,140090.68870440,0
2020-11-09,454.48000000,458.92000000,433.73000000,445.33000000,1483.95299000,2020-11-09 23:59:59.999,662178.15458680,1466,581.30482000,259602.42314000,0
2020-11-10,444.54000000,454.81000000,439.14000000,450.18000000,809.92712000,2020-11-10 23:59:59.999,362925.31418340,864,408.25379000,182999.88661530,0
2020-11-11,450.83000000,475.71000000,450.21000000,463.44000000,1314.46958000,2020-11-11 23:59:59.999,611825.06788270,1471,620.37678000,288150.72719150,0
2020-11-12,463.24000000,469.66000000,452.22000000,462.22000000,1177.91799000,2020-11-12 23:59:59.999,541085.69940090,1214,599.99709000,275525.93240610,0
2020-11-13,462.81000000,477.83000000,457.18000000,476.92000000,1321.20974000,2020-11-13 23:59:59.999,615821.33752960,1175,632.62595000,295212.67911540,0
2020-11-14,476.93000000,476.93000000,452.73000000,462.00000000,613.61147000,2020-11-14 23:59:59.999,284252.82721780,856,248.54669000,115234.59023650,0
2020-11-15,460.57000000,462.68000000,27.00000000,448.15000000,3205.95039000,2020-11-15 23:59:59.999,1392645.35966970,1710,1345.53834000,598911.20333620,0
2020-11-16,447.50000000,465.72000000,445.93000000,461.09000000,1447.64534000,2020-11-16 23:59:59.999,665797.97260620,1144,478.61940000,218979.87172860,0
2020-11-17,461.74000000,484.72000000,461.74000000,482.23000000,1771.11724000,2020-11-17 23:59:59.999,839653.16702840,1738,745.24150000,353361.24661360,0
2020-11-18,483.64000000,497.26000000,458.01000000,478.91000000,3710.66599000,2020-11-18 23:59:59.999,1773891.57362660,3324,2133.50691000,1023933.65279680,0
2020-11-19,478.63000000,480.50000000,465.22000000,470.99000000,865.91071000,2020-11-19 23:59:59.999,410627.47234540,971,331.57393000,157090.91521300,0
2020-11-20,471.19000000,513.88000000,470.81000000,510.00000000,2325.41459000,2020-11-20 23:59:59.999,1154484.90538780,2370,1154.34545000,573080.17552530,0
2020-11-21,510.37000000,553.07000000,503.26000000,552.21000000,2971.51747000,2020-11-21 23:59:59.999,1573235.38630890,3203,1450.90753000,770685.99327650,0
2020-11-22,552.99000000,580.54000000,511.98000000,560.19000000,4394.34675000,2020-11-22 23:59:59.999,2408872.50168230,4872,2070.28364000,1132232.71799770,0
2020-11-23,561.37000000,610.51000000,550.44000000,609.36000000,4022.34421000,2020-11-23 23:59:59.999,2360484.56696360,4866,1915.97217000,1121609.12020540,0
2020-11-24,609.12000000,622.17000000,588.76000000,604.70000000,4537.17322000,2020-11-24 23:59:59.999,2763255.93949570,4337,2009.64676000,1226029.84771740,0
2020-11-25,605.79000000,605.85000000,554.35000000,570.96000000,2583.36659000,2020-11-25 23:59:59.999,1505038.96365080,2766,1376.03340000,799602.49982380,0
2020-11-26,569.04000000,576.54000000,482.46000000,518.28000000,9632.47989000,2020-11-26 23:59:59.999,4942536.97786220,10491,5295.54504000,2721020.14405070,0
2020-11-27,520.00000000,530.60000000,494.25000000,517.96000000,2644.48429000,2020-11-27 23:59:59.999,1357024.57168640,3650,1245.29329000,639187.74529250,0
2020-11-28,518.47000000,547.77000000,506.90000000,537.60000000,1923.95644000,2020-11-28 23:59:59.999,1022238.57882240,2354,998.52641000,530129.29282640,0
2020-11-29,537.47000000,576.74000000,530.93000000,575.84000000,2369.91522000,2020-11-29 23:59:59.999,1307127.05592180,2525,1021.64441000,562290.35826080,0
2020-11-30,576.63000000,616.36000000,570.73000000,616.36000000,4871.11030000,2020-11-30 23:59:59.999,2908368.71501090,5403,2521.23216000,1506310.76982360,0
2020-12-01,616.66000000,635.62000000,562.01000000,585.43000000,7946.72660000,2020-12-01 23:59:59.999,4758830.89298000,8687,3957.83410000,2368814.25006360,0
2020-12-02,584.58000000,604.64000000,574.76000000,597.16000000,3291.75071000,2020-12-02 23:59:59.999,1947126.26772910,3843,1568.83797000,928460.49326350,0
2020-12-03,597.00000000,623.33000000,586.14000000,616.11000000,2261.74159000,2020-12-03 23:59:59.999,1372637.17003620,2718,951.40096000,577441.25425010,0
2020-12-04,615.41000000,619.86000000,566.01000000,567.38000000,3777.64698000,2020-12-04 23:59:59.999,2233883.13393350,4658,1508.19347000,890696.53218790,0
2020-12-05,566.99000000,597.00000000,561.03000000,597.00000000,1112.28317000,2020-12-05 23:59:59.999,648021.56225610,1612,587.67937000,342281.72937750,0
2020-12-06,597.09000000,607.65000000,583.13000000,601.79000000,2168.73324000,2020-12-06 23:59:59.999,1296030.30204650,2310,1086.97100000,648405.62693260,0
2020-12-07,602.16000000,602.75000000,583.23000000,591.10000000,2510.12219000,2020-12-07 23:59:59.999,1488131.33181820,2236,1213.55111000,714766.81957060,0
2020-12-08,590.59000000,594.90000000,549.45000000,555.03000000,2633.44904000,2020-12-08 23:59:59.999,1501243.94069330,3339,1187.30249000,675479.74218160,0
2020-12-09,554.57000000,578.00000000,530.90000000,573.33000000,3946.48200000,2020-12-09 23:59:59.999,2192202.31633350,4450,2014.40364000,1117852.94210990,0
2020-12-10,572.99000000,575.65000000,548.11000000,558.72000000,2135.95169000,2020-12-10 23:59:59.999,1198223.17677910,2322,1103.91336000,618912.67043020,0
2020-12-11,559.35000000,560.32000000,535.18000000,544.15000000,2602.59742000,2020-12-11 23:59:59.999,1420437.71097630,3050,1321.41322000,721156.35555540,0
2020-12-12,544.32000000,573.84000000,543.83000000,567.67000000,1987.05132000,2020-12-12 23:59:59.999,1111402.02846230,1705,909.12610000,508534.82531020,0
2020-12-13,567.92000000,595.04000000,563.58000000,590.87000000,3139.86575000,2020-12-13 23:59:59.999,1834253.43168640,2273,984.94249000,575656.74711890,0
2020-12-14,591.06000000,591.42000000,575.85000000,586.51000000,1700.87186000,2020-12-14 23:59:59.999,994696.89709860,1442,545.49612000,319158.09488730,0
2020-12-15,586.55000000,597.28000000,579.43000000,589.34000000,2305.12822000,2020-12-15 23:59:59.999,1355233.56910300,1630,1080.11469000,635575.44314350,0
2020-12-16,588.56000000,638.47000000,581.00000000,637.49000000,5050.74326000,2020-12-16 23:59:59.999,3090041.65149870,4016,2180.82751000,1340756.62604260,0
2020-12-17,637.33000000,675.89000000,626.94000000,643.85000000,10329.54198000,2020-12-17 23:59:59.999,6737552.75841530,9235,4217.76261000,2750543.73446450,0
2020-12-18,643.31000000,664.42000000,630.00000000,653.67000000,5797.85418000,2020-12-18 23:59:59.999,3759386.08855950,4954,1367.66889000,886477.94343590,0
2020-12-19,654.40000000,670.07000000,645.71000000,658.44000000,2326.09972000,2020-12-19 23:59:59.999,1527612.85351620,2662,921.28050000,605529.69166110,0
2020-12-20,657.19000000,661.00000000,621.49000000,638.45000000,2954.75495000,2020-12-20 23:59:59.999,1904298.13260650,2897,1267.99375000,817751.50388080,0
2020-12-21,637.10000000,647.99000000,596.48000000,608.45000000,4849.83720000,2020-12-21 23:59:59.999,2979148.95251920,3604,2566.93565000,1571599.22298760,0
2020-12-22,608.44000000,637.54000000,588.58000000,636.67000000,5667.35964000,2020-12-22 23:59:59.999,3481332.84582970,4733,1207.50583000,743158.96283620,0
2020-12-23,637.10000000,642.48000000,552.09000000,585.41000000,5736.37510000,2020-12-23 23:59:59.999,3474139.28144550,5379,2483.63004000,1505460.41034940,0
2020-12-24,585.71000000,615.00000000,565.82000000,612.68000000,5476.94501000,2020-12-24 23:59:59.999,3212433.95801700,4466,1636.27613000,955690.83941810,0
2020-12-25,612.83000000,650.00000000,605.00000000,626.46000000,7022.69887000,2020-12-25 23:59:59.999,4359094.12139400,5287,2254.60851000,1394376.39296180,0
2020-12-26,627.75000000,652.88000000,615.58000000,637.57000000,6076.16224000,2020-12-26 23:59:59.999,3852160.17319710,5141,1438.91284000,914368.51626770,0
2020-12-27,637.57000000,717.52000000,625.61000000,684.51000000,11413.09875000,2020-12-27 23:59:59.999,7711917.17386750,11253,4625.62451000,3148447.06647410,0
2020-12-28,685.60000000,748.02000000,682.00000000,729.94000000,7546.78864000,2020-12-28 23:59:59.999,5472756.54132230,8585,3549.30316000,2573834.66978700,0
2020-12-29,729.86000000,740.55000000,689.10000000,732.00000000,5689.50091000,2020-12-29 23:59:59.999,4081244.44742260,5404,2550.19431000,1830435.21815010,0
2020-12-30,732.21000000,758.92000000,717.69000000,751.73000000,4005.16756000,2020-12-30 23:59:59.999,2957764.35894890,3858,1769.30784000,1306213.38534200,0
2020-12-31,752.43000000,755.54000000,721.86000000,736.24000000,4876.06264000,2020-12-31 23:59:59.999,3599043.67126330,4638,2299.19051000,1697331.65801790,0
2021-01-01,737.61000000,749.11000000,715.62000000,728.52000000,3084.37850000,2021-01-01 23:59:59.999,2265233.99936460,3137,1401.65205000,1031226.06723700,0
2021-01-02,729.46000000,787.22000000,715.34000000,774.56000000,8325.47357000,2021-01-02 23:59:59.999,6352869.23232540,8411,2909.85016000,2210380.50743100,0
2021-01-03,774.60000000,1010.82000000,768.74000000,978.14000000,19330.21676000,2021-01-03 23:59:59.999,17431150.79629040,20848,8731.35287000,7961465.26163020,0
2021-01-04,978.03000000,1160.80000000,881.58000000,1042.10000000,26998.69336000,2021-01-04 23:59:59.999,27384007.01003190,31156,12939.48898000,13170131.64005460,0
2021-01-05,1043.81000000,1133.80000000,970.00000000,1100.22000000,18624.18143000,2021-01-05 23:59:59.999,19741716.20587750,24101,8212.26242000,8701833.29746040,0
2021-01-06,1100.00000000,1212.65000000,1057.98000000,1208.58000000,17559.80908000,2021-01-06 23:59:59.999,19969987.46302090,20122,7459.13612000,8520819.47879510,0
2021-01-07,1209.53000000,1289.11000000,1150.00000000,1224.20000000,12133.83692000,2021-01-07 23:59:59.999,14796411.16071720,14112,4485.38207000,5464011.00087500,0
2021-01-08,1226.69000000,1272.88000000,1065.17000000,1216.50000000,19566.18845000,2021-01-08 23:59:59.999,23163173.97452570,21473,8258.40723000,9720037.37159010,0
2021-01-09,1216.89000000,1302.86000000,1172.69000000,1275.48000000,10254.41390000,2021-01-09 23:59:59.999,12598777.77594240,13047,4023.51398000,4944986.75102060,0
2021-01-10,1277.05000000,1348.22000000,1147.10000000,1254.69000000,12534.01472000,2021-01-10 23:59:59.999,16127117.36091180,17468,6003.14996000,7709682.43548660,0
2021-01-11,1254.71000000,1259.68000000,800.00000000,1089.17000000,26350.66766000,2021-01-11 23:59:59.999,27908625.99874670,30568,12263.25798000,12924792.14190310,0
2021-01-12,1086.38000000,1148.86000000,1011.00000000,1050.42000000,16189.11647000,2021-01-12 23:59:59.999,17379421.38607620,19205,6190.71993000,6663140.97048400,0
2021-01-13,1049.82000000,1137.21000000,988.10000000,1128.81000000,15999.41894000,2021-01-13 23:59:59.999,17132228.18889880,16716,4587.58662000,4869468.23105530,0
2021-01-14,1131.58000000,1247.34000000,1086.00000000,1232.14000000,12574.47650000,2021-01-14 23:59:59.999,14882956.78582030,14101,3092.96312000,3632213.54851180,0
2021-01-15,1232.47000000,1255.37000000,1072.08000000,1172.01000000,17127.19994000,2021-01-15 23:59:59.999,20028657.45179920,19650,4515.35891000,5334432.51828960,0
2021-01-16,1172.01000000,1292.88000000,1151.79000000,1227.63000000,9344.46971000,2021-01-16 23:59:59.999,11441781.39865080,12413,2939.23607000,3615308.21051090,0
2021-01-17,1226.87000000,1269.60000000,1167.61000000,1232.87000000,8459.77435000,2021-01-17 23:59:59.999,10303688.48958410,9436,2432.61823000,2975263.79791490,0
2021-01-18,1232.87000000,1260.40000000,1183.33000000,1258.61000000,8096.07486000,2021-01-18 23:59:59.999,9897128.49624290,7910,1858.50174000,2279908.97935500,0
2021-01-19,1259.08000000,1439.33000000,1253.42000000,1368.78000000,18915.27917000,2021-01-19 23:59:59.999,25866929.17814770,21114,4835.67141000,6592885.28898560,0
2021-01-20,1365.82000000,1407.86000000,1235.53000000,1376.38000000,14649.61596000,2021-01-20 23:59:59.999,19489514.51376700,16986,4478.92197000,5920650.83749360,0
2021-01-21,1377.37000000,1388.17000000,1084.85000000,1111.51000000,13850.20973000,2021-01-21 23:59:59.999,17035273.14209280,15149,6884.61448000,8496552.61957360,0
2021-01-22,1111.85000000,1273.19000000,1043.09000000,1233.50000000,11501.14657000,2021-01-22 23:59:59.999,13350783.98639920,13122,5399.81470000,6239053.83584310,0
2021-01-23,1232.44000000,1272.53000000,1197.11000000,1232.81000000,4350.24424000,2021-01-23 23:59:59.999,5386931.35071650,5758,2103.41261000,2606499.18413400,0
2021-01-24,1233.49000000,1399.00000000,1220.00000000,1391.15000000,5805.04273000,2021-01-24 23:59:59.999,7682868.68753920,8463,2944.39009000,3880279.14082530,0
2021-01-25,1393.20000000,1474.64000000,1294.12000000,1318.62000000,14715.11642000,2021-01-25 23:59:59.999,20605952.57132990,17328,4070.68528000,5693338.70794400,0
2021-01-26,1316.67000000,1378.37000000,1245.35000000,1366.81000000,14260.86370000,2021-01-26 23:59:59.999,19050596.94492950,15058,2751.36864000,3644990.78667670,0
2021-01-27,1366.23000000,1373.73000000,1207.98000000,1237.28000000,8378.55250000,2021-01-27 23:59:59.999,10701556.13378880,11488,3165.35142000,4010609.29177310,0
2021-01-28,1237.28000000,1360.86000000,1217.97000000,1328.34000000,6465.25530000,2021-01-28 23:59:59.999,8548877.90443790,9240,2786.28701000,3670124.90520900,0
2021-01-29,1329.95000000,1436.42000000,1286.11000000,1378.90000000,17474.14258000,2021-01-29 23:59:59.999,23836285.22561210,21491,5501.41686000,7516375.37324130,0
2021-01-30,1378.45000000,1406.40000000,1327.01000000,1376.49000000,5388.83326000,2021-01-30 23:59:59.999,7352893.10238570,7427,1926.54975000,2612999.41446560,0
2021-01-31,1378.56000000,1379.48000000,1281.22000000,1313.57000000,3712.42284000,2021-01-31 23:59:59.999,4912273.48696130,5088,1950.06050000,2580963.04849100,0
2021-02-01,1312.35000000,1378.24000000,1270.00000000,1373.34000000,2794.09700000,2021-02-01 23:59:59.999,3692610.61716290,4625,1531.26578000,2024862.57012710,0
2021-02-02,1374.99000000,1547.82000000,1360.10000000,1512.13000000,9322.60357000,2021-02-02 23:59:59.999,13514352.42143750,13813,4425.94157000,6437592.06597170,0
2021-02-03,1512.26000000,1668.65000000,1509.29000000,1664.81000000,7568.99228000,2021-02-03 23:59:59.999,11995275.62916560,12640,3208.71171000,5106463.56253440,0
2021-02-04,1666.76000000,1695.00000000,1556.78000000,1596.35000000,9140.39564000,2021-02-04 23:59:59.999,14969424.56806850,14856,4823.03805000,7901338.99829530,0
2021-02-05,1596.34000000,1760.69000000,1592.27000000,1720.87000000,5266.43740000,2021-02-05 23:59:59.999,8873259.32198960,9245,2265.97890000,3820878.00100230,0
2021-02-06,1719.92000000,1743.97000000,1644.99000000,1678.84000000,3132.49235000,2021-02-06 23:59:59.999,5296998.28938120,6438,1611.78051000,2729656.82308080,0
2021-02-07,1679.18000000,1692.09000000,1491.88000000,1614.93000000,4148.48929000,2021-02-07 23:59:59.999,6612428.04623650,7694,1966.95594000,3122006.10309010,0
2021-02-08,1611.58000000,1775.77000000,1563.59000000,1750.06000000,4595.22839000,2021-02-08 23:59:59.999,7752957.20134860,9709,2417.53286000,4076757.58423110,0
2021-02-09,1749.96000000,1821.52000000,1710.52000000,1771.50000000,4171.46145000,2021-02-09 23:59:59.999,7315707.47973480,8751,1910.99526000,3355986.55715790,0
2021-02-10,1772.16000000,1836.06000000,1650.00000000,1741.85000000,4133.57861000,2021-02-10 23:59:59.999,7258847.30723780,9345,2181.55801000,3836545.70662110,0
2021-02-11,1741.64000000,1817.59000000,1703.70000000,1785.77000000,2763.58680000,2021-02-11 23:59:59.999,4879188.43744520,5468,1333.07455000,2355386.80144870,0
2021-02-12,1788.77000000,1863.91000000,1740.96000000,1840.56000000,3022.76802000,2021-02-12 23:59:59.999,5454449.65913170,7145,1558.09979000,2817224.63400560,0
2021-02-13,1841.18000000,1872.20000000,1762.82000000,1816.41000000,2221.01758000,2021-02-13 23:59:59.999,4049872.73678810,5086,1099.19539000,2006580.42748130,0
2021-02-14,1817.26000000,1850.00000000,1785.59000000,1800.00000000,1752.27348000,2021-02-14 23:59:59.999,3192783.78319900,4157,887.06234000,1616589.17819030,0
2021-02-15,1800.50000000,1835.48000000,1657.50000000,1783.28000000,4810.54714000,2021-02-15 23:59:59.999,8481656.89696100,7175,2407.76138000,4232839.50295850,0
2021-02-16,1779.28000000,1826.69000000,1724.03000000,1780.44000000,3818.69307000,2021-02-16 23:59:59.999,6788551.64947300,5581,2279.39524000,4049238.32332370,0
2021-02-17,1784.40000000,1854.28000000,1733.40000000,1848.94000000,3128.95280000,2021-02-17 23:59:59.999,5648074.83049720,5368,1535.72911000,2774028.93151240,0
2021-02-18,1850.84000000,1950.90000000,1850.84000000,1940.95000000,3207.41979000,2021-02-18 23:59:59.999,6106404.10966750,6105,1642.71046000,3129638.86558320,0
2021-02-19,1942.09000000,1972.91000000,1892.09000000,1956.13000000,6682.28450000,2021-02-19 23:59:59.999,13022721.15736140,6902,1868.24485000,3623709.01104470,0
2021-02-20,1956.13000000,2040.79000000,1804.38000000,1914.69000000,5251.36661000,2021-02-20 23:59:59.999,10343875.28512280,10239,2907.02067000,5731477.63885890,0
2021-02-21,1910.96000000,1976.00000000,1884.53000000,1933.91000000,4397.00703000,2021-02-21 23:59:59.999,8494896.17629530,5188,1617.04018000,3112029.28868500,0
2021-02-22,1933.91000000,1936.18000000,1530.59000000,1777.54000000,11529.07634000,2021-02-22 23:59:59.999,20345796.50848160,15711,5376.95581000,9499272.12633490,0
2021-02-23,1777.54000000,1782.46000000,1357.03000000,1577.92000000,16245.14593000,2021-02-23 23:59:59.999,25009565.19653150,22400,8159.53133000,12571701.39300370,0
2021-02-24,1579.26000000,1711.73000000,1502.81000000,1624.95000000,6179.07491000,2021-02-24 23:59:59.999,10017446.41654980,8607,3338.77860000,5423619.47582230,0
2021-02-25,1623.20000000,1670.19000000,1459.27000000,1480.83000000,3292.06202000,2021-02-25 23:59:59.999,5223325.49106320,5446,1692.84505000,2692415.08848180,0
2021-02-26,1482.70000000,1561.74000000,1401.00000000,1441.77000000,5365.48627000,2021-02-26 23:59:59.999,7927199.76145790,10848,2620.49770000,3881092.34241450,0
2021-02-27,1446.48000000,1528.38000000,1425.71000000,1457.62000000,3792.41360000,2021-02-27 23:59:59.999,5625074.54618880,5958,1833.93586000,2722496.02381040,0
2021-02-28,1455.35000000,1466.57000000,1293.47000000,1419.49000000,7282.23125000,2021-02-28 23:59:59.999,9973521.29388910,10128,3981.46199000,5448881.62252540,0
2021-03-01,1420.49000000,1571.41000000,1410.56000000,1569.36000000,4032.56546000,2021-03-01 23:59:59.999,6051057.56595930,5654,1981.70524000,2972931.66100320,0
2021-03-02,1570.89000000,1604.41000000,1455.98000000,1485.47000000,3825.75527000,2021-03-02 23:59:59.999,5832654.74118920,4755,1636.17712000,2510790.24956040,0
